proposal_id,comment_id,arguments name,argument_description,argument types
1121,[47760],Transparencia y Legalidad,"Estamos totalmente indefensos frente a las ocurrencias del ayuntamiento, esto es una expropiación en toda regla.",En contra
1266,[24490],Mejora de la calidad de vida,"Totalmente de acuerdo. Habría que pulir la propuesta, pero creo que es necesario para descongestionar el Centro de Madrid.",A favor
1266,[21932],Mejora de la calidad de vida,Madrid necesita esto. Todas los casos de peatonalización del centro que conozco han resultado en ciudades más vivas y atractivas para los turistas.,A favor
1266,[22028],Mejora de la calidad de vida,"Además de que se gana en calidad de vida y se reduce la contaminación, se gana en dinamismo comercial y en turismo.",A favor
1266,[74864],Mejora de la calidad de vida,La única manera real es que el peatón tenga prioridad frente el coche.,En contra
1266,[24705],Mejora de la calidad de vida,El problema que comentas de las terrazas es fácilmente solucionable: no conceder tanta licencia para terrazas o cambiar la normativa municipal.,En contra
1266,[22047],Contaminación y salud,"Para quien se lo está pensando, sabías que 1 de cada 8 muertes en el mundo está relacionada con la contaminación ambiental.",A favor
1266,[22317],Contaminación y salud,"Reducir la contaminación de Madrid es una tarea de todos, particularmente soy de los que piensan que es mejor buscar alternativas antes de prohibir.",A favor
1266,[78272],Contaminación y salud,La propuesta es interesante pero me temo que nos estamos olvidando de temas que son prioritarios para la vida de muchas familias sin recursos.,En contra
1266,[22028],Impacto en el comercio y turismo,"Hay ejemplos de ciudades que han mejorado muchísimo como Málaga por donde ahora es un placer pasear y en Europa ni que decir tiene, solo hay que ver grandes ciudades como Berna, Munich, Amsterdam.",A favor
1266,[32733],Impacto en el comercio y turismo,Simplón y mucho es usted. ¿Acaso no tiene bastantes ejemplos de calles peatonales en Madrid que en su día lo vendieron como un beneficio para los madrileños y luego se convirtieron en propiedad privada de los bares de la zona?,En contra
1266,[32739],Impacto en el comercio y turismo,Todos los casos de peatonalización del centro que veo todos los días es que ya no existe el espacio público porque se lo han adueñado los dueños de los bares.,En contra
1266,[80590],Accesibilidad y movilidad,Es imprescindible para la ciudad recuperar la vida ciudadana dando mayor espacio al ciudadano y menor al coche.,A favor
1266,[36540],Accesibilidad y movilidad,"Me parece más inteligente implantar la APR en todo el centro, permite a los residentes y repartidores el acceso y descongestiona el centro para mayor disfrute del peatón.",A favor
1266,[32660],Accesibilidad y movilidad,"A mí no me parece mal, pero veo un problema: ¿No tenéis problemas para recibir paquetes, trasladar muebles a tu domicilio, etc.?",En contra
1266,[32661],Accesibilidad y movilidad,De peatonalizar nada Que eso luego lo aprovechan los jetas de los dueños de bares para hacerse los dueños de la calle.,En contra
1266,[51663],Impacto en la vida residencial,Soy vecina de la latina y estoy hasta las verdaderas narices de no poder aparcar y tener que soportar un tráfico infernal en la zona. Por eso apoyo esta moción incluyendo todos los barrios del Madrid histórico.,A favor
1266,[51663],Impacto en la vida residencial,Cualquier ciudad europea que se precie tienen regulado el tráfico en la zona central histórica de manera mucho más eficiente y eficaz que aquí.,A favor
1266,[34042],Impacto en la vida residencial,Una cosa es restringir el tráfico en el centro mediante la creación áreas de prioridad residencial y otra muy diferente es peatonalizarlo. La peatonalización en Madrid ha tenido hasta la fecha efectos perversos para los residentes.,En contra
1266,[74864],Impacto en la vida residencial,"Los coches que circulan por ellas, que no son pocos, van a toda velocidad, pitándote todo el día y dándote unos sustos de muerte.",En contra
1266,[67854],Regulación y normativa,"Los taxis no deberían acceder a no ser que sean eléctricos, actualmente esta regulación ya existe, pero son los taxis y los distribuidores los que no cumplen las reglas.",A favor
1266,[74864],Regulación y normativa,"La normativa sobre zonas peatonales, zonas APR zonas semipeatonales, no está clara.",En contra
1266,[74864],Regulación y normativa,Estas zonas no están nada claras sobre quién tiene prioridad en la calzada.,En contra
1266,[24192],Opiniones personales y emocionales,"Me parece genial, pero yo puntualizaría el hecho del tiempo de las furgonetas de mercancías.",A favor
1266,[24429],Opiniones personales y emocionales,"Yo no apoyo tu propuesta, yo seguiré yendo al centro en coche.",En contra
1266,[32712],Opiniones personales y emocionales,"Demuestras intolerancia y mala educación así que no voy a seguir dialogando contigo. A ti te molesta el tabaco y a mí tu coche, que le vamos a hacer.",En contra
1284,[21720],Neutralidad de los poderes públicos,Los poderes públicos deben permanecer neutrales ante cualquier manifestación religiosa y ellos mismos no deben asociarse con ninguna.,A favor
1284,[21720],Neutralidad de los poderes públicos,"Un cargo público no debe estar en un acto religioso como tal cargo público, sino exclusivamente a título personal.",A favor
1284,[21721],Neutralidad de los poderes públicos,Muchas fiestas populares tienen un componente religioso que ya es más simbólico que otra cosa pero pienso que si el político quiere estar cerca del pueblo le viene bien asistir.,En contra
1284,[60807],Libertad religiosa y educación,"No es odio o represión, es simplemente que la religión de cada uno pertenece al ámbito privado.",A favor
1284,[60807],Libertad religiosa y educación,Un crucifijo en un colegio público o en un nombramiento ofende a quien no es participe de esa religión.,A favor
1284,[39364],Libertad religiosa y educación,Este país ha sido toda la vida un país católico y me parece lógico que haya iconos religiosos en colegios públicos y demás.,En contra
1284,[39364],Libertad religiosa y educación,"Habría que preocuparse más, de que nuestros hijos aprendan a ayudar a los demás, deberíamos y a dejar que cada uno enseñe como crea que es mejor.",En contra
1284,[21661],Patrimonio histórico y cultural,"La mayor parte de nuestro patrimonio histórico es de carácter religioso, manifestaciones tan importantes como las procesiones de Semana Santa también lo son.",A favor
1284,[91132],Patrimonio histórico y cultural,"Eliminemos La Giralda, la Catedral de Santiago y la Mezquita de Córdoba.",En contra
1284,[96469],Patrimonio histórico y cultural,"Deberíamos estar más orgullosos de nuestras tradiciones, cultura, valores e historia.",En contra
1284,[92038],Impacto social y económico,En un estado aconfesional la religión no es más que un movimiento social y por tanto no debería tener más privilegios que cualquier otro movimiento.,A favor
1284,[92038],Impacto social y económico,Todo dependiendo del número de seguidores que tenga ese movimiento social y del impacto económico que genere en la ciudad.,En contra
1284,[60807],Libertad de expresión y creencias,"La Justicia es que te dejen libertad de culto a ti y a quien sea, pero que nadie que no quiera tenga que aguantarla.",A favor
1284,[57158],Libertad de expresión y creencias,La gente que tiene cualquier creencia religiosa también pertenecen al ámbito público.,En contra
1284,[57158],Libertad de expresión y creencias,Mientras sigamos con estas tonterías no llegáremos a ningún lado y alimentáremos más y más el odio por parte de todos.,En contra
1284,[58461],Respeto a la historia y tradiciones,"La historia humana en todos los países, regiones y pueblos del planeta está llena de luces y sombras, lo positivo es que nos ha permitido crecer y aprender a ser mejores como sociedad.",A favor
1284,[58461],Respeto a la historia y tradiciones,Renegar de tu historia no trae nada positivo.,A favor
1284,[28965],Adoctrinamiento religioso,Me parece un atentado contra la libertad individual y de elección que se convenza a los niños de algo que no son capaces de entender.,A favor
1284,[28965],Adoctrinamiento religioso,"Supuestamente vivimos en un país laico y de libre elección de creencias, reflexionemos.",A favor
1284,[21661],Diversidad religiosa y coexistencia,Cada vez vemos en nuestras calles más mujeres musulmanas con vestimenta islámica muy evidente. Todo ello son símbolos en el ámbito público.,A favor
1284,[60807],Separación Iglesia-Estado,"El siguiente paso, a mi entender, es dejar de ser aconfesional para ser un auténtico estado laico.",A favor
1284,[57158],Impacto de la religión en la vida pública,La propuesta ya lo dice todo. No pretende nada en concreto sino eliminar todo del ámbito público.,En contra
1419,[22695],Seguridad,"Cualquiera que visite ciudades como Amsterdam o Copenhague, sabe lo que es una red segura de carriles bicicleta.",A favor
1419,[22764],Seguridad,"Las bicicletas necesitan un carril propio o casi propio por ejemplo, carril autobús.",A favor
1419,[74956],Seguridad,Realmente eso sería lo ideal. Una red carril-bici segura. Así habría mucha más gente que utilizaría la bicicleta como medio de trasporte sin temer por su integridad.,A favor
1419,[61151],Seguridad,Los carriles bicicleta son inseguros por definición. Su mera existencia crea conflictos en giros a la derecha e intersecciones.,En contra
1419,[61151],Seguridad,Los carriles bicicleta fomentan la idea de que la calzada no es el lugar de la bicicleta.,En contra
1419,[61151],Seguridad,Los carriles bicicleta son una forma más de asentar el status-quo de los coches en la ciudad.,En contra
1419,[61152],Seguridad,Los carriles bicicleta limitan los trayectos que un ciclista podrá realizar.,En contra
1419,[74744],Integración Urbana,Una media de 70 ciclistas muertos al año en toda España no parece suficiente para que el gobierno central tome medidas para atajar el problema de raiz.,A favor
1419,[47207],Integración Urbana,"Gran idea, es necesario, mejoraría la calidad de vida, la salud de los madrileños, atraería turismo la bicicleta es la solución!",A favor
1419,[54318],Coste y Financiación,Ya se ha aprobado un presupuesto de 45 millones para hacer una verdadera Red ciclista. Se harán 35 nuevos carriles bicicleta.,A favor
1419,[54319],Coste y Financiación,"Cada día veo más gente con bicicletas por la calle, pese a los muchos hándicap que dicen algunos que tiene Madrid para las bicicletas.",A favor
1419,[55462],Coste y Financiación,Apoyo tu propuesta y pido el apoyo a todos para propuesta de bicimad en M-40 para conexión de barrios y transportes públicos en.,A favor
1419,[54875],Coste y Financiación,"Si bien apoyo esta idea, cuanto estaríamos dispuestos a pagar por las mejoras y la creación de los carriles bicicleta? Los vehículos a motor pagan un impuesto por poder circular.",En contra
1419,[97434],Coste y Financiación,"Por favor, el autor o alguien que entienda bien de qué va esto, que relance esta propuesta animando a que los fuera de Madrid con posibilidad de dejar la bicicleta protegida en los mismos.",En contra
1419,[93176],Impacto Ambiental,Optemos por una ciudad más sana o por lo menos apoyemos a quienes queramos trasladarnos en bicicleta. Es en beneficio de todos.,A favor
1419,[46769],Impacto Ambiental,Cuesta imaginarse un Madrid hermoso con montones de bicicletas circulando pero este portal ya nos permite soñar. Y participar. ¡Apoyo la propuesta!,A favor
1419,[22451],Convivencia Vial,Precisamente los que indebidamente circulan con la bicicleta por la acera lo hacen por miedo a circular entre los coches. La red de carril bicicleta subsanaría este problema.,A favor
1419,[22433],Convivencia Vial,Nos ponemos en peligro gratuitamente y ponemos en peligro a los demás.,En contra
1419,[22859],Accesibilidad y Conectividad,Durante un año estuve viviendo en San Sebastián e iba a todos lados en bicicleta. Las calles más importantes tenían un carril bicicleta separados de coches y de peatones.,A favor
1419,[61575],Accesibilidad y Conectividad,"He vivido durante años en Sevilla y allí lograron crear una verdadera red de carriles bicicleta, no unos inconexos pasillos verdes como en Madrid.",A favor
1824,[30460],Limpieza Urbana,Prefiero pagar un poco más y ver las calles limpias y concienciar a los ciudadanos que estar como estamos ahora.,A favor
1824,[30535],Limpieza Urbana,"Completamente de acuerdo, votado. Incluiría las botellas de cristal, casi en primer lugar ya que es habitual ver botellas rotas rotas con el consecuente peligro de cortes.",A favor
1824,[24557],Limpieza Urbana,"Prefiero pagar un poco más y ver las calles limpias que seguir usando el sistema que tenemos ahora de contenedores amarillos, verdes, rojos y de mil colores es muy complicado reciclar ahora y mucha gente por pereza no lo hace, si facilitaran las cosas todo sería diferente.",A favor
1824,[29354],Limpieza Urbana,Eso es un disparate. Pagar más para que las ciudades estén más limpias? El sistema actual funciona y muy bien. Y para que funcione mejor aún quizá deberíamos ser los ciudadanos los que debemos tener más cuidado.,En contra
1824,[29585],Limpieza Urbana,Nunca fui partidario del castigo para que seamos responsables. No apoyo una iniciativa que lo hace.,En contra
1824,[34799],Educación y Concienciación,"Más que del sistema, veo un problema de educación y el castigo económico no creo que sea la solución. Seguramente que en pocos años la tasa de reciclaje rondará el 100 con el sistema español, con el alemán o con cualquier otro. Por tanto, veo mejor invertir el dinero en educar y concienciar y no en cambiar el sistema.",A favor
1824,[65823],Coste Económico,"Yo rechazo los envases de plástico blanco, que se deshacen en bolitas. Queda muy bonito para colocar los pescados ó la carne. Pido siempre que me lo pongan en papel. Daño al sistema ecológico, y gasto para el bolsillo.",A favor
1824,[30154],Coste Económico,"Y quién paga todas las máquinas que hay que instalar en comercios? Además es que no valen todos los residuos ni envases en el sistema, puede llegar a ser una medida cara para un diferencial de mejora en el reciclaje no muy alto.",En contra
1824,[30175],Coste Económico,Diferencial de mejora no muy alto? no consideras algo un 985 de los envases? Tu has visto como están las calles en los países que tienen esta medida?,En contra
1824,[30175],Efectividad del Sistema,Tu has visto cómo está España? Que ves tiradas botellas y latas por cualquier parte. Con este sistema eso se acabaría. Y sólo pagarían las personas irresponsables que hasta hoy siguen tirando todo al suelo.,A favor
1824,[29241],Efectividad del Sistema,"Pero cuántas bolsas crees que tendrías si se pone el sistema qué dices? Los contenedores no desaparecerían. Por lo tanto: 1 de restos/orgánico 1 de vidrio 1 de envases que no entran en SDDR que los hay e irían al amarillo, 1 de papel/cartón 1 para los envases que aceptan las máquinas. ¿Total? 5 1 más que antes. No se, yo es que no lo veo.",En contra
1824,[80193],Impacto Social,"En Alemania funciona muy bien, de hecho allí los sin techo recogen envases en vez de chatarra.",A favor
1824,[82004],Impacto Social,"Una idea maravillosa que ya la he visto en ee. Uu y la verdad que mucha gente lo hace aunque sea poco dinero lo que te dan, pero oye ellos se van contentos con un descuento luego en su compra.",A favor
1824,[69673],Impacto Social,"Esto esta muy bien, pero quien hace la ley hace la trampa, y yo que lo he visto en Alemania, te cobran 25 céntimos más por la botella y si la devuelves en supermercados generalmente te devuelven los 25 centimos. Las personas que no tienen dinero personas sin papeles, toxicómanos etc. Recogen todo de forma abusiva, y en muchos supermercados les vetan la entrada puesto que lo conocen aunque es una buena idea, pero sería un problema ya que acercamos a ciertas personas a un dinero fácil para vicios etc.",En contra
1824,[65821],Comparación Internacional,En USA ya lo hacían en 1986 En Países Bajos Holanda en 1988 Antes de entrar al super hay unas máquinas donde depositas tus botellas y te dan ticket para canjear por dinero.,A favor
1824,[119445],Comparación Internacional,"Como en la mayoría de las iniciativas ecológicas los países escandinavos o del norte de Europa nos sacan un buen trecho. Este sistema lo he usado en Dinamarca y Alemania y en mi opinión favorece a todas las partes, consumidor, supermercado, ayuntamiento/gobierno.",A favor
1824,[37290],Comparación Internacional,"Este sistema tienes dos enfoques desde el punto de vista medioambiental. El primero, su viabilidad para aumentar la tasa de reciclaje. Está contrastado su fracaso. En Alemania, desde 2003 que se aplica, la tasa de reciclaje prácticamente no crece, y el porcentaje de envases domésticos que se ha conseguido reciclar con este sistema es solo el 27 el resto es reciclado con un modelo como el español.",En contra
1824,[108867],Innovación Tecnológica,"De hecho deberían incorporar en el recientemente inaugurado mobiliario urbano un sistema de retribución en dinero electrónico, que pueda ser empleado para pagar tasas, transporte público, otros servicios.",A favor
1824,[80193],Innovación Tecnológica,"Esto ya existió, recuerdo cuando era pequeño años 80 de depositar botellas de plástico en una maquina en el Alcampo de La Vaguada, y de repente desapareció.",En contra
1824,[37302],Impacto Ambiental,"El segundo tema que se comenta es el de la basura en las calles, el littering. Sobre este tema no existen datos por el momento, pero si se pueden hacer varias aclaraciones. En Alemania hay menos basura por la calle que en España, cierto. Antes de que implantaran el SDDR en 2003 también, tampoco tiraban residuos al suelo. Ya antes del SDDR alemán, los alemanes estaban mucho más comprometidos con este tema que en España.",En contra
1824,[24387],Sostenibilidad Económica,Y quién paga los 025 euros? a cargo de quien va?,En contra
1824,[37290],Sostenibilidad Económica,"Politécnica de Madrid se va a hacer público en las siguientes semanas Para ello, han tenido que aumentar en un 87 los costes de gestión de envases domésticos en este país. ¿Estamos dispuesto a gastarnos un 177 más en España para aumentar un 24 nuestra tasa de reciclaje? datos del mismo estudio Entre tanto y mientras se pública, adjunto un documento de interés.",En contra
1863,[33489],Libertad de expresión y reunión,Todo está mediado por algún tipo de transación comercial o por el requerimiento de alguna autorización administrativa.,A favor
1863,[35055],Libertad de expresión y reunión,Este espontáneo encuentro de ciudadan@s no solo era disfrutado por quienes tocaban el tambor.,A favor
1863,[65135],Libertad de expresión y reunión,"La música para bien o para mal, es psicoactiva. Y no debe resultar una imposición.",En contra
1863,[65136],Libertad de expresión y reunión,Por favor hago un llamamiento a la moderación.,En contra
1863,[35055],Convivencia y uso del espacio público,El parque es muy grande y nos puede acoger a tod@s en armonía.,A favor
1863,[35055],Convivencia y uso del espacio público,Un conflicto inventado para justificar una prohibición arbitraria.,A favor
1863,[34914],Convivencia y uso del espacio público,Para el que toca el tambor puede ser divertidísimo pero es un tormento para los que nos gusta el silencio y la naturaleza.,En contra
1863,[76173],Convivencia y uso del espacio público,El Parque del Retiro no parece el lugar más indicado para ponerse a tocar unos tambores.,En contra
1863,[25048],Impacto en los vecinos y medio ambiente,"Fuera tambores del Retiro, ruido molesto, y egoísta. Maltrata a los vecinos, perjudica a la fauna del parque y estropea el silencio del parque.",En contra
1863,[25223],Impacto en los vecinos y medio ambiente,"A mí no me gustan los tambores, ¿Por qué los tengo que escuchar si quiero pasear por el retiro?",En contra
1863,[29280],Impacto en los vecinos y medio ambiente,Los tambores molestaban mucho a los vecinos.,En contra
1863,[45456],Impacto en los vecinos y medio ambiente,"Tampoco es molesto el ritmo de los yembés, me encantan los ritmos, a no ser que estén horas y horas.",En contra
1918,[33547],Carga económica,"Mis hermanos y yo, hemos tenido que pagar nada menos que 8000 euros que no teníamos por la mitad de la herencia del piso de mi madre fallecida. Ocho mil euros Por un piso que debe estar tasado en unos 200000 euros.",En contra
1918,[25213],Impacto social,"En mi caso aunque se trataba de otra comunidad tras fallecer mi padre y para poder heredar las dos propiedades de escaso valor que con tanto esfuerzo me dejó, me vi obligado con 18 años a aparcar los estudios y ponerme a trabajar para pagar la burrada de dinero que me exigía la comunidad.",En contra
1918,[105347],Legalidad y regulación,No es un impuesto de derechas. Lo formulo el gobierno socialista en el año 1988 Lo formuló de forma que después de 20 años de tener la posesión no se produce el hecho imponible.,A favor
1918,[37810],Legalidad y regulación,"La subida de este impuesto es abusiva tantos en transmisiones intervivos como mortis causa. Los propios funcionarios del ayuntamiento te preguntan si conoces más o menos la cantidad que tienes que pagar, para que te sientes si no lo sabes, no sea que te vaya a dar un infarto.",En contra
1918,[105337],Legalidad y regulación,El hecho imponible del IIVTNU es de naturaleza instantánea y para el caso de herencias no se manifiesta el incremento después de 20 años. Lo dice a ordenanza del Ayuntamiento de Madrid.,En contra
1918,[127332],Equidad fiscal,Creo que esto aclara todas las dudas. Propongo crear una plataforma entre todas las personas que están de acuerdo con eliminar estos impuestos abusivos y conseguir firmas y apoyos para que finalmente se apliquen términos impositivos más justos a la realidad.,A favor
1918,[25521],Equidad fiscal,"¡Pero Ramón Maynou Ferreres qué dices! Se nota que no tienes problemas, dificultades para pagar impuestos que por si ya son algunos abusivos por lo que recibimos después en servicios. ¿No es suficiente que el que recibe por herencia y demás un inmueble para su uso como la vivienda pagar el IBI Yo creo que si.",En contra
1918,[25115],Equidad fiscal,"Entiendo que debe ser proporcional al valor de la herencia recibida relicto hereditario, no solo hay que tener en cuenta los inmuebles sino el total recibido. Se debería establecer una tabla de la suma de los valores, en el que superando una cantidad ejemplo 1 millón Si se debe abonar impuesto de plus valía.",En contra
1918,[25530],Impacto económico,¡No a tener que pagar impuestos al recibir un inmueble a 0 € por herencia o donación! ¡Si a pagar el impuesto del IBI cuando ya esta realizada la transmisión a nombre del heredero del fallecido!,A favor
1918,[25528],Justicia social,"¡Pero Victor m t qué dices! Ni proporcinal ni leches: Estamos hablando de algo que es de alguien y deja a sus hijos o familiar un inmueble vivienda, etc. Para que disfrute de él no para ganar dinero por él por 0 € al fallecer y que en su momento compró para que vivieran en el piso o vivienda toda la familia hijos, matrimonio, e incluso en muchos casos abuelos, tios.",A favor
1918,[24576],Justicia social,Yo quitaría los impuestos de: 1- Plusvalía por injusto por no contemplar las minusválidas 2- Donación 3- Transmisión y para compensar subiría el Impuesto IBI para compensar la bajada en recaudación.,En contra
1918,[33570],Justicia social,"Que pague el IBI la Iglesia y todo el mundo, incluidos organismos públicos. Quizás habría que explicar esto con más detalle para las personas que todavía no han pasado por esta situación pero pasarán Cuando alguien fallece, los herederos tienen que pagar dos veces: 1 Por un lado el impuesto de sucesiones Comunidad de Madrid 2 por otro lado la plusvalía municipal ayuntamiento.",En contra
1937,[25066],Ordenanzas existentes,La ordenanza ya existe y establece los límites.,A favor
1937,[29587],Ordenanzas existentes,"Los perros de raza peligrosa han de llevar bozal, las ordenanzas municipales han de ser observadas.",A favor
1937,[28121],Ordenanzas existentes,No existe ninguna obligación de que los perros lleven bozal. ¿Por qué hay que ponérselo entonces?,En contra
1937,[31676],Ordenanzas existentes,"Ya hay ordenanza de horarios de estar sueltos y cuales deben llevar bozal siempre, lo que pasa es que se incumple en el 92% de los casos.",En contra
1937,[25086],Responsabilidad del dueño,"El perro no es peligroso, lo es el dueño, No existen razas potencialmente peligrosas.",A favor
1937,[25031],Responsabilidad del dueño,"Hombre, Martín, en el caso de los perros peligrosos si me parece bien que lleven bozal. No hay que esperar que muerdan a un niño para tomar medidas.",A favor
1937,[25220],Responsabilidad del dueño,Falso. Las hay [razas potencialmente peligrosas].,En contra
1937,[31676],Responsabilidad del dueño,"De todas maneras deberían hacer algo con los perros grandes grandes y que los saca a pasear una persona pequeña pequeña, no se hacen con el, hoy casi se me tira uno encima.",En contra
1937,[25064],Espacios para perros,"La opción de crear espacios acotados para que los perros jueguen, que hay varias propuestas, es una buena opción para reducir estos problemas.",A favor
1937,[24758],Espacios para perros,"Votado. Propongo Zonas para que los perros puedan estar libres y pipi-can, votad.",A favor
1937,[43634],Educación canina,"Saludos, contribuiría a la solución de algunos problemas el pasar por la escuela canina, por favor apoya esta propuesta, gracias.",A favor
1937,[36535],Educación canina,"He creado una propuesta para que todos los dueños de perros y mascotas en general estén informados desde el principio de las normas que regulan la tenencia de animales de compañía, lo que evitaría muchas confrontaciones.",A favor
1937,[27125],Percepción de peligro,"¿Los perros son peligrosos porque lo dices tú? ¿y son peligrosos todos Siguiendo tu razonamiento como hay algún humano peligroso, somos peligrosos todos y deberíamos ir por la calle con camisa de fuerza, para prevenir.",A favor
1937,[25031],Percepción de peligro,Aparte de que hay personas y niños que tienen miedo de los perros grandes cuando son muy activos y ladradores. Que a lo mejor es un miedo injustificado pero es real.,En contra
1937,[24733],Sanciones y medidas preventivas,"Si un perro muerde o un dueño no recoge la caca, que sea sancionado, pero no adelantemos acontecimientos o prohibamos de manera preventiva.",A favor
1937,[28423],Sanciones y medidas preventivas,Me ha encantado lo de castigo duro.,A favor
2121,[60834],Costo de los servicios veterinarios,"Necesitamos hospitales públicos de mascotas, muchos dueños no pueden hacer frente a las abultadas facturas de los veterinarios, que en muchos casos son abusivas.",A favor
2121,[26108],Costo de los servicios veterinarios,"Yo adopte un perro, y lo primero que hice fue echar cuentas si me lo podía permitir o no. Lo siento pero una mascota es un lujo y con el dinero de todos no se pagan lujos de unos pocos.",En contra
2121,[60834],Abandono de mascotas,"Muchas mascotas sufren el abandono de sus dueños por no poder hacer frente a los gastos veterinarios, es una lacra y una desgracia que se podría evitar.",A favor
2121,[34475],Abandono de mascotas,"Yo tengo perros, pero los perros no son una necesidad. El que tiene un perro es por que quiere y a nadie más que a esa persona debería costarle dinero el capricho.",En contra
2121,"[74904, 74906]",Responsabilidad de los dueños de mascotas,"Yo tengo gatos, cuando los adopte, tenía trabajo y medios de vida para mantenerlos, ahora estoy en el paro y aún así los cuido y procuro tenerlos al día.",A favor
2121,[26321],Responsabilidad de los dueños de mascotas,Considero que se debían poner impuestos mayores a la tenencia de animales por capricho. Pagamos bolsas que no se usan pagamos motos para recoger las cacas y tenemos que soportar el incivismo del 90 de propietarios de animales de compañía por capricho.,En contra
2121,[60839],Beneficios emocionales de las mascotas,"Por otra parte hay una gran población anciana que tiene mascotas y desde luego les hace mucho bien esta compañía, pero desgraciadamente si tienen que hacer frente a facturas del veterinario con las escuálidas pensiones que tienen nos les llega y quien sufre, como siempre el animal, que acaba sacrificado o abandonado a su suerte.",A favor
2121,[60847],Beneficios emocionales de las mascotas,Pero quizá la solución es dejar de pagar pensiones de miseria no poner sanidad pública para animales.,En contra
2121,[60842],Educación y civismo en tenencia de mascotas,"Para tteleda, Cierto es que una gran parte de la gente que tiene mascotas son incívicas por no recoger las cacas de sus mascotas, todo es una cuestión de educación y respeto.",A favor
2121,[61304],Educación y civismo en tenencia de mascotas,Pero a esas personas hay que castigarlas de alguna forma y la única que veo es rascarles el bolsillo.,En contra
2121,[61129],Financiación y subvenciones para el cuidado de mascotas,"Betados, yo no pido una sanidad pública gratuita para mascotas, pido hospitales públicos para mascotas con algún tipo de subvención, el resto lo pagaríamos quienes hiciéramos uso de ella.",A favor
2121,[60839],Necesidad vs. Lujo en la tenencia de mascotas,"Quizás los perros no sean una necesidad, pero tampoco es un lujo, muchos tenemos mascotas porque fueron abandonados por personas sin pizca de alma ni corazón, y algunos decidimos darles un hogar.",A favor
2121,[36394],Necesidad vs. Lujo en la tenencia de mascotas,Son un capricho vecin@.,En contra
2121,[26594],Impacto de mascotas en la calidad de vida,"Cuando consideremos a las mascotas habitantes de la ciudad, en igualdad de condiciones y respeto que las personas, el debate cobraría otro significiado. No se trata de un lujo o un objeto. Apoyo esta iniciativa.",A favor
2121,[61304],Impacto de mascotas en la calidad de vida,"Hola Maria cm, si tenemos que esperar a que la gente se haga civica, mis nietos tendrán que jugar en parques infantiles llenos de cacas de perros y de personas que dejan a sus perros en libertad en estos lugares, habiendo letreros que prohíben estas situaciones.",En contra
2121,[25948],Accesibilidad a servicios veterinarios,"Bueno, tal vez habría que pedir la bajada de impuestos y no tendríamos que pagar tanto por cada cosa.",A favor
2121,[74910],Rol de las mascotas en la sociedad,"Según para qué personas son un capricho, a lo mejor para ti lo son, para mi vecina que es ciega es una necesidad. Todo es cuestión de empatía.",A favor
2121,[60842],Gestión de recursos públicos para mascotas,"Claro que a todos nos vendría bien una bajada de impuestos, pero ya puestos a pedir, también en lugar de que hubiera una casilla en la declaración de la renta que financia la iglesia, que hubiera otra que quien quiera pueda poner una por en apoyo a los animales sin hogar, que desaparezcan las perreras y estos animales vayan a albergues donde estén bien controlados, cuidados hasta que encuentren familias que los quieran.",A favor
2135,[41073],Uso Sostenible,Las APR son espacios en los que se restringe el acceso de vehículos a los no residentes con el objetivo de preservar el uso sostenible de las vías comprendidas en las mismas.,A favor
2135,[41463],Uso Sostenible,"¿uso sostenible?, que pasa, que si los residentes acceden, están usando las calles que pagamos todos de manera sostenible, pero si accedo yo no, por supuesto; y si ellos vienen por mi barrio, están usándolas, según tu explicación, de manera sostenible, puesto que mi zona no es APR Distrito de Tetuán; es que es totalmente irracional, lo veas como lo veas.",En contra
2135,[41073],Contaminación Atmosférica,Disminución de los problemas de contaminación atmosférica.,A favor
2135,[41463],Contaminación Atmosférica,"Por cerrar 3 barrios al tráfico, los problemas de contaminación van a seguir siendo los mismos e incluso se incrementará, puesto que la gente en lugar de entrar en el APR de Ópera, aparcará en las inmediaciones, e irán andando hasta esa zona, atascando por supuesto las zonas aledañas, y no permitiendo que la distribución del tráfico en la capital sea uniforme.",En contra
2135,[41073],Contaminación Acústica,Disminución de contaminación acústica.,A favor
2135,[41471],Contaminación Acústica,"la contaminación acústica no sólo la producen los vehículos; las calles peatonales como Arenal, tienen una contaminación acústica insufrible, y es producida por las miles de personas que de lunes a domingo pasan por esta calle, que hablan a voces, o que simplemente 200 personas hablando a la vez, pues provocan alboroto.",En contra
2135,[41073],Acceso a Servicios,"Permite el acceso a transporte público, servicios de emergencias y carga y descarga servicios necesarios para los vecinos de la zona.",A favor
2135,[41471],Acceso a Servicios,"Este punto no se que decirte la verdad, es que para mi que puedan acceder taxis, autobuses o carga y descarga, me viene a dar un poco igual, no vivo allí.",En contra
2135,[41073],Aparcamiento,Aumento de plazas de aparcamiento en superficie.,A favor
2135,[41471],Aparcamiento,"No sirve de nada que haya más plazas de aparcamiento en superficie si las mismas van a estar vacía las 24 horas al día, lo disfrutarán los residentes de la zona, y yo creo que ni eso, ya que muchos tendrán plazas de aparcamiento privadas.",En contra
2135,[41073],Uso de Motocicletas,"Si tienes moto, no se penaliza su uso.",A favor
